FIPS,YEAR,unemp_rate
39171,2013,7.4
39171,2012,7.9
39171,2011,10.7
39173,2021,4.5
39173,2020,7.2
39173,2019,3.7
39173,2018,4.1
39173,2017,4.5
39173,2016,4.3
39173,2015,4.3
39173,2014,5.2
39173,2013,7.0
39173,2012,6.9
39173,2011,8.2
39175,2021,4.1
39175,2020,7.8
39175,2019,3.5
39175,2018,3.6
39175,2017,4.2
39175,2016,4.2
39175,2015,3.7
39175,2014,4.4
39175,2013,6.3
39175,2012,6.9
39175,2011,9.2
40001,2021,3.9
40001,2020,6.1
40001,2019,3.9
40001,2018,4.0
40001,2017,4.7
40001,2016,5.7
40001,2015,5.9
40001,2014,7.8
40001,2013,9.5
40001,2012,8.8
40001,2011,8.7
40003,2021,2.8
40003,2020,4.2
40003,2019,2.2
40003,2018,2.4
40003,2017,2.8
40003,2016,3.6
40003,2015,2.9
40003,2014,2.4
40003,2013,3.1
40003,2012,2.8
40003,2011,3.9
40005,2021,4.7
40005,2020,7.0
40005,2019,3.9
40005,2018,3.7
40005,2017,4.7
40005,2016,6.0
40005,2015,6.3
40005,2014,6.0
40005,2013,6.7
40005,2012,6.6
40005,2011,8.1
40007,2021,2.0
40007,2020,3.1
40007,2019,2.1
40007,2018,2.1
40007,2017,2.7
40007,2016,3.4
40007,2015,2.7
40007,2014,2.7
40007,2013,3.3
40007,2012,2.9
40007,2011,3.4
40009,2021,5.4
40009,2020,9.3
40009,2019,3.7
40009,2018,3.0
40009,2017,4.5
40009,2016,8.4
40009,2015,5.0
40009,2014,2.7
40009,2013,3.2
40009,2012,2.9
40009,2011,3.5
40011,2021,4.4
40011,2020,8.5
40011,2019,2.9
40011,2018,3.0
40011,2017,4.0
40011,2016,5.3
40011,2015,3.7
40011,2014,3.3
40011,2013,3.9
40011,2012,3.8
40011,2011,5.0
40013,2021,3.6
40013,2020,5.4
40013,2019,3.0
40013,2018,3.1
40013,2017,3.7
40013,2016,4.3
40013,2015,4.5
40013,2014,4.7
40013,2013,5.3
40013,2012,5.2
40013,2011,5.6
40015,2021,3.8
40015,2020,6.1
40015,2019,3.3
40015,2018,3.4
40015,2017,4.1
40015,2016,5.1
40015,2015,5.0
40015,2014,5.2
40015,2013,6.1
40015,2012,5.8
40015,2011,6.7
40017,2021,3.2
40017,2020,5.9
40017,2019,2.7
40017,2018,2.6
40017,2017,3.3
40017,2016,3.8
40017,2015,3.5
40017,2014,3.4
40017,2013,4.0
40017,2012,3.8
40017,2011,4.1
40019,2021,4.6
40019,2020,7.1
40019,2019,3.3
40019,2018,3.4
40019,2017,4.3
40019,2016,4.9
40019,2015,4.4
40019,2014,4.3
40019,2013,5.2
40019,2012,5.4
40019,2011,6.1
40021,2021,4.0
40021,2020,5.2
40021,2019,3.5
40021,2018,3.7
40021,2017,4.7
40021,2016,4.9
40021,2015,5.0
40021,2014,5.8
40021,2013,6.7
40021,2012,6.8
40021,2011,6.9
40023,2021,5.3
40023,2020,7.5
40023,2019,4.4
40023,2018,4.6
40023,2017,5.6
40023,2016,7.1
40023,2015,7.5
40023,2014,8.0
40023,2013,8.2
40023,2012,8.2
40023,2011,8.6
40025,2021,2.1
40025,2020,2.3
40025,2019,1.8
40025,2018,2.0
40025,2017,2.4
40025,2016,2.6
40025,2015,2.2
40025,2014,2.8
40025,2013,3.2
40025,2012,3.1
40025,2011,3.2
40027,2021,3.3
40027,2020,5.5
40027,2019,2.7
40027,2018,2.7
40027,2017,3.3
40027,2016,3.6
40027,2015,3.4
40027,2014,3.6
40027,2013,4.1
40027,2012,4.0
40027,2011,4.3
40029,2021,5.1
40029,2020,7.6
40029,2019,4.0
40029,2018,3.8
40029,2017,5.4
40029,2016,7.6
40029,2015,7.4
40029,2014,6.5
40029,2013,7.4
40029,2012,6.9
40029,2011,8.0
40031,2021,4.2
40031,2020,6.8
40031,2019,3.5
40031,2018,3.7
40031,2017,4.1
40031,2016,4.4
40031,2015,4.2
40031,2014,4.5
40031,2013,5.6
40031,2012,5.7
40031,2011,5.4
40033,2021,4.4
40033,2020,7.2
40033,2019,3.1
40033,2018,3.0
40033,2017,3.8
40033,2016,4.6
40033,2015,4.0
40033,2014,4.5
40033,2013,5.5
40033,2012,5.5
40033,2011,5.8
40035,2021,3.8
40035,2020,5.5
40035,2019,3.4
40035,2018,3.3
40035,2017,4.1
40035,2016,4.6
40035,2015,4.7
40035,2014,5.3
40035,2013,6.3
40035,2012,5.5
40035,2011,6.0
40037,2021,4.3
40037,2020,6.6
40037,2019,3.5
40037,2018,3.6
40037,2017,4.6
40037,2016,5.5
40037,2015,4.8
40037,2014,4.8
40037,2013,5.8
40037,2012,5.8
40037,2011,6.6
40039,2021,3.5
40039,2020,5.8
40039,2019,2.5
40039,2018,2.4
40039,2017,3.2
40039,2016,4.6
40039,2015,3.9
40039,2014,3.0
40039,2013,3.6
40039,2012,3.4
40039,2011,3.8
40041,2021,3.7
40041,2020,5.8
40041,2019,3.8
40041,2018,4.0
40041,2017,4.3
40041,2016,5.0
40041,2015,4.8
40041,2014,5.6
40041,2013,6.7
40041,2012,6.4
40041,2011,6.8
40043,2021,3.6
40043,2020,6.2
40043,2019,2.5
40043,2018,2.3
40043,2017,3.3
40043,2016,4.9
40043,2015,3.5
40043,2014,3.0
40043,2013,3.4
40043,2012,3.1
40043,2011,3.7
40045,2021,3.3
40045,2020,5.3
40045,2019,2.7
40045,2018,2.4
40045,2017,3.4
40045,2016,4.2
40045,2015,4.0
40045,2014,2.9
40045,2013,3.0
40045,2012,2.7
40045,2011,3.6
40047,2021,3.5
40047,2020,5.4
40047,2019,2.8
40047,2018,2.8
40047,2017,3.5
40047,2016,4.1
40047,2015,3.8
40047,2014,3.4
40047,2013,4.0
40047,2012,3.9
40047,2011,4.2
40049,2021,4.3
40049,2020,7.1
40049,2019,3.3
40049,2018,3.4
40049,2017,4.3
40049,2016,5.7
40049,2015,4.6
40049,2014,3.9
40049,2013,4.8
40049,2012,4.8
40049,2011,5.5
40051,2021,3.7
40051,2020,6.4
40051,2019,3.0
40051,2018,3.0
40051,2017,3.9
40051,2016,4.8
40051,2015,4.4
40051,2014,3.9
40051,2013,4.6
40051,2012,4.6
40051,2011,5.0
40053,2021,3.3
40053,2020,4.2
40053,2019,2.5
40053,2018,2.5
40053,2017,3.1
40053,2016,3.9
40053,2015,2.8
40053,2014,2.6
40053,2013,3.2
40053,2012,3.3
40053,2011,3.5
40055,2021,4.9
40055,2020,6.9
40055,2019,3.7
40055,2018,3.5
40055,2017,4.5
40055,2016,6.3
40055,2015,5.5
40055,2014,4.5
40055,2013,5.2
40055,2012,5.2
40055,2011,6.0
40057,2021,2.4
40057,2020,3.3
40057,2019,2.4
40057,2018,2.4
40057,2017,3.2
40057,2016,3.3
40057,2015,3.4
40057,2014,3.9
40057,2013,4.2
40057,2012,4.5
40057,2011,5.1
40059,2021,2.7
40059,2020,3.6
40059,2019,2.8
40059,2018,2.2
40059,2017,3.0
40059,2016,3.8
40059,2015,3.0
40059,2014,2.7
40059,2013,3.2
40059,2012,3.0
40059,2011,3.5
40061,2021,4.7
40061,2020,7.1
40061,2019,4.3
40061,2018,4.2
40061,2017,5.4
40061,2016,7.0
40061,2015,7.7
40061,2014,7.2
40061,2013,8.9
40061,2012,8.6
40061,2011,8.5
40063,2021,6.4
40063,2020,9.0
40063,2019,5.5
40063,2018,4.8
40063,2017,6.2
40063,2016,8.2
40063,2015,7.3
40063,2014,6.8
40063,2013,7.8
40063,2012,7.8
40063,2011,8.9
40065,2021,2.8
40065,2020,3.9
40065,2019,2.6
40065,2018,2.7
40065,2017,3.3
40065,2016,4.0
40065,2015,4.0
40065,2014,4.2
40065,2013,5.2
40065,2012,5.0
40065,2011,5.2
40067,2021,4.5
40067,2020,7.4
40067,2019,3.3
40067,2018,3.5
40067,2017,5.7
40067,2016,7.6
40067,2015,5.6
40067,2014,4.5
40067,2013,5.1
40067,2012,4.7
40067,2011,5.8
40069,2021,4.8
40069,2020,7.8
40069,2019,4.1
40069,2018,3.0
40069,2017,4.0
40069,2016,6.0
40069,2015,6.3
40069,2014,6.8
40069,2013,7.9
40069,2012,7.6
40069,2011,8.1
40071,2021,4.3
40071,2020,6.4
40071,2019,3.9
40071,2018,4.2
40071,2017,4.8
40071,2016,5.8
40071,2015,5.5
40071,2014,5.5
40071,2013,6.7
40071,2012,6.9
40071,2011,7.4
40073,2021,3.0
40073,2020,4.9
40073,2019,2.1
40073,2018,2.2
40073,2017,2.9
40073,2016,3.5
40073,2015,3.1
40073,2014,3.0
40073,2013,3.3
40073,2012,3.2
40073,2011,3.7
40075,2021,3.5
40075,2020,5.1
40075,2019,3.5
40075,2018,3.9
40075,2017,4.9
40075,2016,5.2
40075,2015,4.5
40075,2014,3.9
40075,2013,4.7
40075,2012,4.5
40075,2011,4.9
40077,2021,6.3
40077,2020,8.8
40077,2019,5.0
40077,2018,4.8
40077,2017,6.0
40077,2016,7.2
40077,2015,7.9
40077,2014,7.1
40077,2013,8.6
40077,2012,8.2
40077,2011,9.4
40079,2021,4.7
40079,2020,6.9
40079,2019,4.3
40079,2018,4.3
40079,2017,5.3
40079,2016,6.4
40079,2015,6.7
40079,2014,6.7
40079,2013,8.6
40079,2012,8.3
40079,2011,8.4
40081,2021,3.9
40081,2020,6.1
40081,2019,3.5
40081,2018,3.6
40081,2017,4.3
40081,2016,5.3
40081,2015,4.5
40081,2014,4.4
40081,2013,5.0
40081,2012,4.8
40081,2011,5.2
40083,2021,3.3
40083,2020,5.1
40083,2019,2.7
40083,2018,2.9
40083,2017,3.4
40083,2016,3.9
40083,2015,3.7
40083,2014,3.9
40083,2013,4.4
40083,2012,4.2
40083,2011,4.6
40085,2021,4.2
40085,2020,6.5
40085,2019,3.3
40085,2018,3.1
40085,2017,4.3
40085,2016,4.6
40085,2015,3.5
40085,2014,3.5
40085,2013,4.2
40085,2012,4.1
40085,2011,4.8
40087,2021,3.2
40087,2020,5.5
40087,2019,2.6
40087,2018,2.7
40087,2017,3.3
40087,2016,3.9
40087,2015,3.6
40087,2014,3.6
40087,2013,4.2
40087,2012,4.1
40087,2011,4.5
40089,2021,4.8
40089,2020,7.2
40089,2019,5.7
40089,2018,5.6
40089,2017,6.3
40089,2016,7.3
40089,2015,7.7
40089,2014,7.8
40089,2013,9.1
40089,2012,9.2
40089,2011,9.7
40091,2021,6.2
40091,2020,8.6
40091,2019,5.5
40091,2018,5.6
40091,2017,7.3
40091,2016,8.6
40091,2015,8.4
40091,2014,8.9
40091,2013,9.5
40091,2012,9.9
40091,2011,10.1
40093,2021,3.4
40093,2020,5.1
40093,2019,2.2
40093,2018,2.2
40093,2017,3.2
40093,2016,4.2
40093,2015,3.2
40093,2014,2.5
40093,2013,3.3
40093,2012,3.4
40093,2011,3.8
40095,2021,3.9
40095,2020,6.9
40095,2019,3.3
40095,2018,3.6
40095,2017,4.4
40095,2016,5.0
40095,2015,5.3
40095,2014,4.7
40095,2013,5.6
40095,2012,5.6
40095,2011,5.7
40097,2021,4.3
40097,2020,5.8
40097,2019,3.2
40097,2018,3.5
40097,2017,4.9
40097,2016,5.4
40097,2015,4.2
40097,2014,4.7
40097,2013,5.6
40097,2012,5.9
40097,2011,7.2
40099,2021,4.1
40099,2020,6.4
40099,2019,2.9
40099,2018,2.9
40099,2017,3.6
40099,2016,4.4
40099,2015,4.1
40099,2014,4.1
40099,2013,4.9
40099,2012,4.5
40099,2011,4.7
40101,2021,4.9
40101,2020,6.8
40101,2019,4.0
40101,2018,4.2
40101,2017,5.2
40101,2016,5.7
40101,2015,5.0
40101,2014,5.5
40101,2013,6.3
40101,2012,6.5
40101,2011,7.0
40103,2021,2.9
40103,2020,4.6
40103,2019,2.5
40103,2018,2.7
40103,2017,3.4
40103,2016,3.7
40103,2015,3.5
40103,2014,3.6
40103,2013,4.3
40103,2012,4.3
40103,2011,4.9
40105,2021,3.9
40105,2020,5.8
40105,2019,3.4
40105,2018,4.3
40105,2017,5.4
40105,2016,6.2
40105,2015,5.6
40105,2014,5.9
40105,2013,6.5
40105,2012,6.6
40105,2011,7.5
40107,2021,5.5
40107,2020,7.5
40107,2019,4.7
40107,2018,4.9
40107,2017,6.2
40107,2016,6.4
40107,2015,5.7
40107,2014,5.8
40107,2013,6.9
40107,2012,7.4
40107,2011,8.1
40109,2021,4.2
40109,2020,6.5
40109,2019,3.0
40109,2018,3.1
40109,2017,3.7
40109,2016,4.1
40109,2015,3.8
40109,2014,4.1
40109,2013,4.7
40109,2012,4.6
40109,2011,5.0
40111,2021,5.4
40111,2020,7.5
40111,2019,4.7
40111,2018,4.7
40111,2017,5.9
40111,2016,6.9
40111,2015,6.5
40111,2014,6.6
40111,2013,7.3
40111,2012,7.7
40111,2011,8.6
40113,2021,4.5
40113,2020,6.8
40113,2019,3.7
40113,2018,4.2
40113,2017,5.0
40113,2016,5.6
40113,2015,5.1
40113,2014,5.0
40113,2013,5.6
40113,2012,5.7
40113,2011,6.4
40115,2021,3.7
40115,2020,6.4
40115,2019,3.5
40115,2018,3.7
40115,2017,4.5
40115,2016,5.3
40115,2015,5.0
40115,2014,6.5
40115,2013,7.8
40115,2012,7.6
40115,2011,7.2
40117,2021,4.6
40117,2020,7.2
40117,2019,3.9
40117,2018,4.2
40117,2017,5.3
40117,2016,6.7
40117,2015,5.7
40117,2014,5.1
40117,2013,5.9
40117,2012,6.4
40117,2011,7.4
40119,2021,3.4
40119,2020,5.5
40119,2019,2.8
40119,2018,2.9
40119,2017,3.4
40119,2016,3.6
40119,2015,3.4
40119,2014,3.6
40119,2013,4.3
40119,2012,4.5
40119,2011,4.7
40121,2021,5.2
40121,2020,7.3
40121,2019,3.8
40121,2018,3.5
40121,2017,4.7
40121,2016,5.6
40121,2015,5.6
40121,2014,5.9
40121,2013,7.1
40121,2012,6.8
40121,2011,7.0
40123,2021,3.7
40123,2020,5.6
40123,2019,3.2
40123,2018,3.1
40123,2017,3.8
40123,2016,4.2
40123,2015,3.9
40123,2014,4.2
40123,2013,5.3
40123,2012,4.9
40123,2011,5.1
40125,2021,4.3
40125,2020,6.6
40125,2019,3.6
40125,2018,3.8
40125,2017,4.1
40125,2016,4.7
40125,2015,4.4
40125,2014,4.6
40125,2013,5.3
40125,2012,5.1
40125,2011,5.7
40127,2021,4.6
40127,2020,7.0
40127,2019,4.9
40127,2018,5.2
40127,2017,6.1
40127,2016,7.2
40127,2015,7.6
40127,2014,7.2
40127,2013,8.6
40127,2012,7.0
40127,2011,8.3
40129,2021,3.2
40129,2020,5.6
40129,2019,3.0
40129,2018,2.4
40129,2017,3.3
40129,2016,5.3
40129,2015,4.1
40129,2014,2.7
40129,2013,3.1
40129,2012,2.8
40129,2011,3.1
40131,2021,3.6
40131,2020,5.8
40131,2019,2.9
40131,2018,3.1
40131,2017,4.1
40131,2016,4.8
40131,2015,4.3
40131,2014,4.1
40131,2013,4.9
40131,2012,4.8
40131,2011,5.4
40133,2021,5.3
40133,2020,7.7
40133,2019,4.6
40133,2018,4.6
40133,2017,5.5
40133,2016,6.8
40133,2015,6.7
40133,2014,6.6
40133,2013,7.9
40133,2012,7.6
40133,2011,7.9
40135,2021,4.5
40135,2020,7.0
40135,2019,3.8
40135,2018,4.1
40135,2017,5.1
40135,2016,5.9
40135,2015,6.2
40135,2014,6.6
40135,2013,8.1
40135,2012,8.0
40135,2011,8.7
40137,2021,4.7
40137,2020,8.1
40137,2019,4.2
40137,2018,3.9
40137,2017,6.0
40137,2016,9.3
40137,2015,5.8
40137,2014,4.3
40137,2013,5.2
40137,2012,4.8
40137,2011,5.5
40139,2021,1.7
40139,2020,2.1
40139,2019,1.7
40139,2018,2.5
40139,2017,2.7
40139,2016,3.0
40139,2015,3.1
40139,2014,3.6
40139,2013,4.2
40139,2012,4.0
40139,2011,4.2
40141,2021,4.7
40141,2020,6.5
40141,2019,3.6
40141,2018,3.6
40141,2017,4.0
40141,2016,4.3
40141,2015,4.2
40141,2014,4.5
40141,2013,5.2
40141,2012,4.7
40141,2011,5.5
40143,2021,4.2
40143,2020,6.7
40143,2019,3.0
40143,2018,3.2
40143,2017,4.0
40143,2016,4.5
40143,2015,4.0
40143,2014,4.2
40143,2013,4.9
40143,2012,5.0
40143,2011,5.7
40145,2021,3.6
40145,2020,5.8
40145,2019,2.9
40145,2018,3.1
40145,2017,4.0
40145,2016,4.5
40145,2015,4.1
40145,2014,4.1
40145,2013,4.9
40145,2012,5.0
40145,2011,5.6
40147,2021,3.9
40147,2020,6.0
40147,2019,3.2
40147,2018,3.7
40147,2017,4.2
40147,2016,4.6
40147,2015,4.2
40147,2014,4.1
40147,2013,4.7
40147,2012,4.7
40147,2011,5.4
40149,2021,4.3
40149,2020,6.6
40149,2019,3.1
40149,2018,2.9
40149,2017,4.1
40149,2016,6.5
40149,2015,5.4
40149,2014,3.3
40149,2013,4.1
40149,2012,3.8
40149,2011,4.3
40151,2021,2.5
40151,2020,3.9
40151,2019,2.2
40151,2018,2.3
40151,2017,2.7
40151,2016,3.4
40151,2015,2.7
40151,2014,2.6
40151,2013,3.1
40151,2012,2.7
40151,2011,3.3
40153,2021,4.0
40153,2020,6.3
40153,2019,2.5
40153,2018,2.4
40153,2017,3.6
40153,2016,5.5
40153,2015,5.0
40153,2014,3.0
40153,2013,3.4
40153,2012,3.4
40153,2011,4.4
41001,2021,5.6
41001,2020,7.7
41001,2019,4.9
41001,2018,5.7
41001,2017,5.8
41001,2016,6.7
41001,2015,6.6
41001,2014,8.2
41001,2013,9.5
41001,2012,10.4
41001,2011,10.8
41003,2021,4.0
41003,2020,5.7
41003,2019,3.1
41003,2018,3.2
41003,2017,3.3
41003,2016,4.0
41003,2015,4.1
41003,2014,5.0
41003,2013,5.6
41003,2012,5.9
41003,2011,6.3
41005,2021,4.9
41005,2020,7.3
41005,2019,3.4
41005,2018,3.7
41005,2017,3.7
41005,2016,4.4
41005,2015,5.0
41005,2014,6.0
41005,2013,7.0
41005,2012,7.9
41005,2011,8.8
41007,2021,6.0
41007,2020,9.5
41007,2019,3.8
41007,2018,4.0
41007,2017,4.1
41007,2016,4.7
41007,2015,5.3
41007,2014,6.5
41007,2013,7.7
41007,2012,8.6
41007,2011,9.4
41009,2021,5.5
41009,2020,7.7
41009,2019,4.4
41009,2018,4.8
41009,2017,5.0
41009,2016,5.9
41009,2015,7.0
41009,2014,8.3
41009,2013,9.5
41009,2012,10.6
41009,2011,11.2
41011,2021,6.1
41011,2020,8.5
41011,2019,4.8
41011,2018,5.2
41011,2017,5.3
41011,2016,6.2
41011,2015,7.2
41011,2014,8.8
41011,2013,10.1
41011,2012,10.9
41011,2011,11.5
41013,2021,6.2
41013,2020,8.1
41013,2019,4.6
41013,2018,5.1
41013,2017,5.5
41013,2016,6.2
41013,2015,8.2
41013,2014,9.6
41013,2013,11.9
41013,2012,13.4
41013,2011,14.2
41015,2021,7.1
41015,2020,9.4
41015,2019,5.6
41015,2018,6.4
41015,2017,6.5
41015,2016,7.2
41015,2015,8.0
41015,2014,9.9
41015,2013,10.5
41015,2012,11.6
41015,2011,12.0
41017,2021,5.2
41017,2020,7.8
41017,2019,3.8
41017,2018,4.1
41017,2017,4.1
41017,2016,4.8
41017,2015,5.7
41017,2014,7.6
41017,2013,9.4
41017,2012,11.1
41017,2011,12.2
41019,2021,6.0
41019,2020,7.9
41019,2019,5.0
41019,2018,5.4
41019,2017,5.4
41019,2016,6.4
41019,2015,7.3
41019,2014,9.0
41019,2013,10.4
41019,2012,11.8
41019,2011,12.6
41021,2021,4.9
41021,2020,6.5
41021,2019,3.7
41021,2018,3.9
41021,2017,4.3
41021,2016,6.0
41021,2015,6.3
41021,2014,7.8
41021,2013,9.5
41021,2012,10.0
41021,2011,9.7
41023,2021,6.9
41023,2020,8.8
41023,2019,7.2
41023,2018,7.2
41023,2017,7.1
41023,2016,7.9
41023,2015,8.5
41023,2014,10.3
41023,2013,12.2
41023,2012,13.8
41023,2011,13.7
41025,2021,5.3
41025,2020,6.1
41025,2019,5.4
41025,2018,6.0
41025,2017,6.3
41025,2016,6.3
41025,2015,7.0
41025,2014,9.4
41025,2013,11.4
41025,2012,11.6
41025,2011,13.2
41027,2021,4.7
41027,2020,6.5
41027,2019,3.3
41027,2018,3.4
41027,2017,3.7
41027,2016,4.3
41027,2015,4.6
41027,2014,5.3
41027,2013,6.2
41027,2012,7.1
41027,2011,7.9
41029,2021,5.5
41029,2020,7.9
41029,2019,4.4
41029,2018,4.7
41029,2017,4.8
41029,2016,5.7
41029,2015,6.6
41029,2014,8.2
41029,2013,9.6
41029,2012,10.9
41029,2011,11.7
41031,2021,6.3
41031,2020,8.2
41031,2019,4.9
41031,2018,5.3
41031,2017,5.4
41031,2016,6.4
41031,2015,7.1
41031,2014,8.7
41031,2013,10.3
41031,2012,11.6
41031,2011,12.7
41033,2021,6.4
41033,2020,8.2
41033,2019,5.1
41033,2018,5.6
41033,2017,5.5
41033,2016,6.6
41033,2015,7.5
41033,2014,9.2
41033,2013,10.9
41033,2012,12.0
41033,2011,12.6
41035,2021,7.0
41035,2020,9.1
41035,2019,6.4
41035,2018,6.5
41035,2017,6.1
41035,2016,7.0
41035,2015,7.6
41035,2014,9.2
41035,2013,10.6
41035,2012,11.6
41035,2011,11.9
41037,2021,5.6
41037,2020,5.8
41037,2019,5.5
41037,2018,5.6
41037,2017,5.8
41037,2016,6.4
41037,2015,7.5
41037,2014,9.4
41037,2013,11.2
41037,2012,12.8
41037,2011,13.1
41039,2021,5.4
41039,2020,7.7
41039,2019,4.0
41039,2018,4.3
41039,2017,4.3
41039,2016,5.0
41039,2015,5.7
41039,2014,6.8
41039,2013,7.9
41039,2012,8.8
41039,2011,9.6
41041,2021,6.9
41041,2020,11.1
41041,2019,4.4
41041,2018,4.9
41041,2017,4.8
41041,2016,5.7
41041,2015,6.5
41041,2014,7.7
41041,2013,8.7
41041,2012,9.8
41041,2011,10.4
41043,2021,5.6
41043,2020,7.7
41043,2019,4.3
41043,2018,4.6
41043,2017,4.7
41043,2016,5.6
41043,2015,6.6
41043,2014,8.0
41043,2013,9.5
41043,2012,10.6
41043,2011,11.3
41045,2021,4.5
41045,2020,5.4
41045,2019,4.2
41045,2018,4.6
41045,2017,4.7
41045,2016,5.6
41045,2015,6.2
41045,2014,7.8
41045,2013,8.4
41045,2012,9.2
41045,2011,9.4
41047,2021,5.0
41047,2020,6.9
41047,2019,3.8
41047,2018,4.1
41047,2017,4.2
41047,2016,4.9
41047,2015,5.8
41047,2014,7.2
41047,2013,8.7
41047,2012,9.8
41047,2011,10.4
41049,2021,4.8
41049,2020,5.4
41049,2019,4.3
41049,2018,4.4
41049,2017,4.6
41049,2016,5.1
41049,2015,5.6
41049,2014,6.8
41049,2013,7.6
41049,2012,8.0
41049,2011,8.2
41051,2021,5.4
41051,2020,8.4
41051,2019,3.2
41051,2018,3.5
41051,2017,3.5
41051,2016,4.1
41051,2015,4.8
41051,2014,5.8
41051,2013,6.7
41051,2012,7.5
41051,2011,8.3
41053,2021,4.7
41053,2020,6.4
41053,2019,3.9
41053,2018,4.2
41053,2017,4.2
41053,2016,4.9
41053,2015,5.5
41053,2014,6.7
41053,2013,8.0
41053,2012,8.8
41053,2011,9.2
41055,2021,4.5
41055,2020,6.4
41055,2019,3.6
41055,2018,4.0
41055,2017,4.8
41055,2016,4.7
41055,2015,6.0
41055,2014,7.3
41055,2013,9.2
41055,2012,10.6
41055,2011,11.0
41057,2021,5.8
41057,2020,8.5
41057,2019,4.1
41057,2018,4.6
41057,2017,4.5
41057,2016,5.2
41057,2015,5.5
41057,2014,6.8
41057,2013,8.2
41057,2012,9.6
41057,2011,9.9
41059,2021,5.6
41059,2020,7.2
41059,2019,5.1
41059,2018,5.1
41059,2017,5.0
41059,2016,5.6
41059,2015,6.2
41059,2014,7.6
41059,2013,8.7
41059,2012,8.9
41059,2011,9.5
41061,2021,5.6
41061,2020,8.0
41061,2019,4.8
41061,2018,5.3
41061,2017,5.3
41061,2016,5.9
41061,2015,6.0
41061,2014,7.1
41061,2013,8.3
41061,2012,9.3
41061,2011,9.9
41063,2021,5.5
41063,2020,7.1
41063,2019,5.8
41063,2018,5.9
41063,2017,5.6
41063,2016,6.7
41063,2015,7.6
41063,2014,9.8
41063,2013,11.0
41063,2012,11.3
41063,2011,12.1
41065,2021,5.3
41065,2020,7.3
41065,2019,4.2
41065,2018,4.3
41065,2017,4.2
41065,2016,4.9
41065,2015,5.5
41065,2014,6.4
41065,2013,7.4
41065,2012,8.3
41065,2011,8.8
41067,2021,4.3
41067,2020,6.4
41067,2019,3.0
41067,2018,3.4
41067,2017,3.4
41067,2016,4.0
41067,2015,4.6
41067,2014,5.5
41067,2013,6.2
41067,2012,7.0
41067,2011,7.6
41069,2021,4.2
41069,2020,5.5
41069,2019,5.1
41069,2018,4.0
41069,2017,4.8
41069,2016,5.1
41069,2015,5.1
41069,2014,6.1
41069,2013,6.2
41069,2012,6.9
41069,2011,8.5
41071,2021,4.8
41071,2020,6.9
41071,2019,3.5
41071,2018,3.7
41071,2017,3.8
41071,2016,4.7
41071,2015,5.1
41071,2014,6.3
41071,2013,7.4
41071,2012,8.4
41071,2011,9.1
42001,2021,4.4
42001,2020,7.1
42001,2019,3.4
42001,2018,3.6
42001,2017,3.9
42001,2016,4.1
42001,2015,4.3
42001,2014,4.7
42001,2013,5.6
42001,2012,6.2
42001,2011,6.5
42003,2021,5.6
42003,2020,8.7
42003,2019,4.0
42003,2018,4.1
42003,2017,4.7
42003,2016,5.1
42003,2015,5.1
42003,2014,5.4
42003,2013,6.3
42003,2012,6.7
42003,2011,6.9
42005,2021,7.2
42005,2020,9.7
42005,2019,5.1
42005,2018,5.3
42005,2017,6.3
42005,2016,7.6
42005,2015,6.8
42005,2014,6.6
42005,2013,7.4
42005,2012,7.8
42005,2011,8.0
42007,2021,6.6
42007,2020,10.0
42007,2019,4.4
42007,2018,4.7
42007,2017,5.6
42007,2016,6.1
42007,2015,6.2
42007,2014,6.6
42007,2013,6.9
42007,2012,7.3
42007,2011,7.6
42009,2021,5.9
42009,2020,9.3
42009,2019,4.9
42009,2018,4.9
42009,2017,5.5
42009,2016,6.1
42009,2015,6.2
42009,2014,6.7
42009,2013,8.1
42009,2012,8.4
42009,2011,8.8
42011,2021,6.0
42011,2020,9.2
42011,2019,4.3
42011,2018,4.3
42011,2017,4.6
42011,2016,4.9
42011,2015,5.0
42011,2014,5.6
42011,2013,6.8
42011,2012,7.4
42011,2011,7.6
42013,2021,5.8
42013,2020,8.7
42013,2019,4.6
42013,2018,4.5
42013,2017,5.1
42013,2016,5.4
42013,2015,5.3
42013,2014,5.8
42013,2013,6.7
42013,2012,7.2
42013,2011,7.1
42015,2021,5.5
42015,2020,7.7
42015,2019,4.5
42015,2018,4.7
42015,2017,5.5
42015,2016,6.8
42015,2015,6.1
42015,2014,5.5
42015,2013,7.0
42015,2012,6.6
42015,2011,6.3
42017,2021,5.0
42017,2020,8.1
42017,2019,3.8
42017,2018,3.9
42017,2017,4.3
42017,2016,4.6
42017,2015,4.8
42017,2014,5.3
42017,2013,6.3
42017,2012,6.9
42017,2011,7.1
42019,2021,5.3
42019,2020,7.7
42019,2019,3.9
42019,2018,4.1
42019,2017,4.7
42019,2016,5.1
42019,2015,4.8
42019,2014,5.1
42019,2013,5.9
42019,2012,6.2
42019,2011,6.5
42021,2021,6.4
42021,2020,9.1
42021,2019,5.1
42021,2018,5.2
42021,2017,6.0
42021,2016,6.6
42021,2015,6.7
42021,2014,7.1
42021,2013,8.4
42021,2012,8.5
42021,2011,8.5
42023,2021,7.5
42023,2020,12.8
42023,2019,6.1
42023,2018,5.4
42023,2017,7.4
42023,2016,7.7
42023,2015,7.3
42023,2014,7.2
42023,2013,9.3
